timeString,year,month,day,hour,minute,second,pex,tex,rhsh,tgrad,nb,dbeg,dend,conctotal,10,12,14,16,19,22,26,30,35,41,48,56,65,76,89,105,122,143,167,196,229,267,313,366,428,500,time
2020-03-16 23:54:49,2020,3,16,23,54,49,1007.8,296.8,31.2,-99.9,26,10.0,500.0,2263.2,281.9,165.8,559.3,432.7,305.7,601.4,707.9,1283.2,1075.1,1647.0,2031.7,2202.2,1335.4,659.7,1719.6,2713.4,2112.5,1866.9,1878.6,440.7,2075.2,1891.7,1899.0,1382.6,1188.3,844.4,2020-03-16 23:54:49
2020-03-17 00:08:30,2020,3,17,0,8,30,1008.1,296.6,31.2,-99.9,26,10.0,500.0,2574.8,797.7,628.0,449.8,419.5,559.5,1059.1,709.1,1154.5,1525.4,1108.8,1471.6,1754.1,2061.0,2252.7,2483.3,2366.5,1859.3,2110.4,2085.0,1519.0,1892.7,1509.5,1922.2,1457.3,1090.4,1640.8,2020-03-17 00:08:30
2020-03-17 00:22:11,2020,3,17,0,22,11,1008.3,296.5,31.2,-99.9,26,10.0,500.0,2728.6,691.3,570.2,495.4,627.9,687.3,905.8,951.6,1321.8,1527.0,1667.7,1987.1,2079.3,2235.6,2197.7,2390.2,2620.0,2237.7,1848.2,1931.2,1691.9,1842.0,1497.3,1880.8,1570.7,1181.3,1514.0,2020-03-17 00:22:11
2020-03-17 00:35:52,2020,3,17,0,35,52,1008.4,296.4,31.2,-99.9,26,10.0,500.0,2578.3,692.0,536.6,518.7,579.1,781.3,953.4,1033.6,968.4,1196.9,1322.5,1671.5,1991.2,2074.9,1908.6,2147.3,2473.9,2322.8,1935.9,2052.1,1880.5,1743.1,1441.3,1840.1,1465.3,971.1,1437.4,2020-03-17 00:35:52
2020-03-17 00:49:33,2020,3,17,0,49,33,1008.4,296.3,31.2,-99.9,26,10.0,500.0,2653.7,644.3,507.5,501.9,692.0,672.3,868.6,1101.5,1083.6,1337.6,1642.7,1897.6,1744.0,1852.0,2292.3,2526.5,2493.7,1924.7,2126.1,1948.2,1859.4,2036.2,1417.5,1701.8,1557.7,1150.4,1467.8,2020-03-17 00:49:33
2020-03-17 01:03:14,2020,3,17,1,3,14,1008.5,296.3,31.1,-99.9,26,10.0,500.0,2498.8,896.1,470.0,442.1,537.3,714.3,512.8,904.4,1221.3,1367.1,1430.8,1578.9,1662.4,1780.5,1936.8,1903.1,2188.9,2252.0,1899.9,1888.0,2003.6,2045.8,1444.7,1584.1,1455.3,1185.1,1464.7,2020-03-17 01:03:14
2020-03-17 01:16:55,2020,3,17,1,16,55,1008.6,296.3,31.1,-99.9,26,10.0,500.0,2651.3,805.0,688.9,525.4,619.2,766.3,927.8,999.6,1224.1,1272.2,1618.5,1906.5,1831.1,1849.7,2178.0,2178.0,1881.3,1943.4,2038.2,2111.3,1985.6,2007.0,1554.9,1892.2,1594.0,1177.8,1436.5,2020-03-17 01:16:55
2020-03-17 01:30:36,2020,3,17,1,30,36,1008.6,296.3,31.0,-99.9,26,10.0,500.0,2580.0,552.6,560.7,545.4,506.8,708.1,807.7,886.5,1116.9,1439.5,1463.3,1571.4,1862.7,2014.6,2150.0,2136.0,2365.7,2504.1,2314.4,2180.4,1477.4,1732.9,1556.8,1722.3,1433.7,901.4,1452.1,2020-03-17 01:30:36
2020-03-17 01:44:17,2020,3,17,1,44,17,1008.7,296.3,31.0,-99.9,26,10.0,500.0,2786.2,749.1,555.7,565.4,680.3,691.3,771.8,990.5,1161.1,1389.3,1715.4,1738.7,1896.8,2017.7,2364.4,2331.3,2435.7,2125.3,2311.6,2483.1,1975.6,2217.6,1604.6,2029.3,1431.8,1081.2,1684.4,2020-03-17 01:44:17
2020-03-17 01:57:58,2020,3,17,1,57,58,1008.8,296.1,31.0,-99.9,26,10.0,500.0,2820.5,875.8,701.6,468.3,696.6,866.8,1011.1,1097.3,1089.8,1465.7,1779.6,1686.7,1954.4,2419.7,2363.3,2431.9,2118.1,1990.5,2215.6,2238.6,1953.0,2182.5,1703.2,1908.5,1512.9,1124.4,1646.5,2020-03-17 01:57:58
2020-03-17 02:11:39,2020,3,17,2,11,39,1008.9,296.1,30.9,-99.9,26,10.0,500.0,2727.0,378.6,547.7,472.8,585.0,735.2,1001.3,941.7,1178.9,1504.9,1669.9,1752.5,1744.7,2037.9,1739.3,2686.5,2706.3,1795.9,1866.3,2405.2,1835.4,2039.5,1719.4,2125.4,1706.1,1251.9,1698.7,2020-03-17 02:11:39
2020-03-17 02:25:20,2020,3,17,2,25,20,1009.0,296.0,30.9,-99.9,26,10.0,500.0,2621.2,757.2,491.8,499.0,566.1,704.1,674.5,1075.9,1209.2,930.5,1358.8,1709.0,1602.7,1983.8,2321.0,2225.6,2023.6,2209.2,2118.0,1969.1,1658.0,2365.9,1793.0,2106.4,1459.2,1210.1,1548.2,2020-03-17 02:25:20
2020-03-17 02:39:01,2020,3,17,2,39,1,1009.0,296.0,30.8,-99.9,26,10.0,500.0,3233.4,676.9,670.6,732.4,802.1,765.7,1031.2,1286.1,1305.1,1647.4,1945.1,2182.9,2372.1,2766.4,2888.9,2449.9,2914.0,3075.0,2510.5,2504.6,2140.5,2273.3,1936.3,2253.5,1657.9,1226.1,1564.2,2020-03-17 02:39:01
2020-03-17 02:52:42,2020,3,17,2,52,42,1009.1,296.0,30.8,-99.9,26,10.0,500.0,3254.9,1102.6,732.8,745.8,912.2,913.3,1144.9,1141.5,1495.1,1547.4,1657.0,2207.8,2419.2,2678.6,2525.2,2554.2,3199.0,3132.4,2441.9,2545.4,2216.4,1886.8,1820.4,2308.4,1784.8,1233.1,1549.8,2020-03-17 02:52:42
2020-03-17 03:06:23,2020,3,17,3,6,23,1009.3,295.9,30.8,-99.9,26,10.0,500.0,3247.2,977.2,873.5,727.4,797.3,1014.6,1077.0,1179.5,1425.6,1784.1,1975.9,2069.3,2247.3,2360.4,2498.6,2383.5,2497.8,3109.7,2627.2,2433.0,2449.1,2861.2,1935.1,2243.3,1320.9,1169.8,1743.3,2020-03-17 03:06:23
2020-03-17 03:20:04,2020,3,17,3,20,4,1009.2,295.9,30.8,-99.9,26,10.0,500.0,3199.7,803.0,603.5,661.9,745.6,771.9,964.7,1256.2,1423.4,1674.3,1938.9,2156.2,2055.1,2641.4,2666.6,2834.1,2958.8,3131.6,2652.8,2417.4,2254.0,2361.4,1706.2,1974.0,1541.2,1199.7,1688.9,2020-03-17 03:20:04
2020-03-17 03:33:45,2020,3,17,3,33,45,1009.2,295.8,30.7,-99.9,26,10.0,500.0,2934.3,862.2,593.6,631.1,808.5,898.2,996.2,1191.5,1301.9,1560.5,1795.6,1795.8,2178.8,2594.4,2335.3,1922.4,2780.3,2463.7,2277.3,1751.5,2107.6,2271.7,1626.2,1949.6,1637.0,1280.0,1566.2,2020-03-17 03:33:45
2020-03-17 03:47:26,2020,3,17,3,47,26,1009.2,295.8,30.7,-99.9,26,10.0,500.0,3085.8,803.0,625.8,661.8,618.8,817.2,1032.9,1263.6,1358.1,1371.9,1703.8,1978.9,1817.9,2344.4,2688.6,2709.5,2744.0,2878.8,2712.6,2566.2,2135.9,2351.9,1826.6,1973.4,1619.0,1200.9,1601.4,2020-03-17 03:47:26
2020-03-17 04:01:07,2020,3,17,4,1,7,1009.2,295.8,30.7,-99.9,26,10.0,500.0,3259.1,803.0,871.7,761.1,746.9,812.0,1068.3,1419.6,1518.6,1624.8,1884.4,2100.2,1496.3,2492.4,2910.2,2959.8,2909.3,3055.1,2893.7,2699.7,2354.6,2165.4,1837.3,2071.3,1635.3,1220.0,1646.1,2020-03-17 04:01:07
2020-03-17 04:14:48,2020,3,17,4,14,48,1009.4,295.8,30.6,-99.9,26,10.0,500.0,3317.1,815.3,598.5,745.8,686.8,926.0,1116.2,1285.1,1435.3,1638.3,1959.0,2279.7,2389.1,2677.9,2951.6,2916.6,2950.5,2906.1,2654.3,2582.0,2352.2,2382.7,1916.3,2151.0,1640.4,1239.1,1614.8,2020-03-17 04:14:48
2020-03-17 04:28:29,2020,3,17,4,28,29,1009.5,295.8,30.6,-99.9,26,10.0,500.0,3159.5,836.1,704.9,731.3,833.4,918.5,1196.4,1337.2,1516.0,1695.9,2034.3,2026.3,2270.1,2626.5,2743.7,2376.8,2522.6,2984.3,2756.1,2338.0,1710.7,2327.3,1809.3,2080.1,1441.7,1172.0,1502.4,2020-03-17 04:28:29
2020-03-17 04:42:10,2020,3,17,4,42,10,1009.6,295.8,30.5,-99.9,26,10.0,500.0,3074.7,575.6,726.2,740.1,611.3,698.9,1142.1,1333.9,1514.9,1809.8,1943.1,2064.0,2131.0,2285.6,2461.7,2775.2,2782.5,2314.0,2484.6,2511.7,1859.0,2203.1,1858.0,2206.1,1575.0,1218.1,1418.2,2020-03-17 04:42:10
2020-03-17 04:55:51,2020,3,17,4,55,51,1009.7,295.6,30.5,-99.9,26,10.0,500.0,3032.2,994.2,853.5,728.4,857.8,1011.4,1053.3,1245.2,1163.3,1535.9,1860.2,1855.6,2129.1,2059.0,2438.2,2405.7,2727.8,2752.1,2578.1,2304.7,2168.6,2265.1,1679.4,1921.4,1530.8,1187.2,1311.9,2020-03-17 04:55:51
2020-03-17 05:09:32,2020,3,17,5,9,32,1009.9,295.6,30.5,-99.9,26,10.0,500.0,3132.0,891.5,572.1,538.1,738.9,818.9,1047.8,1168.7,1385.7,1597.6,1808.6,2169.7,2431.1,2460.6,2568.9,2661.8,2880.1,2818.5,2632.3,2486.2,2105.3,2282.7,1886.0,2043.0,1568.4,1194.7,1330.0,2020-03-17 05:09:32
2020-03-17 05:23:13,2020,3,17,5,23,13,1010.0,295.6,30.5,-99.9,26,10.0,500.0,3205.2,969.4,681.3,663.5,825.3,935.2,1162.9,1310.1,1425.1,1819.2,1923.5,2156.2,2250.0,2459.6,2546.3,2747.9,2943.5,2585.1,2320.2,2523.9,2193.8,2391.4,1764.8,2163.1,1622.4,1237.6,1542.5,2020-03-17 05:23:13
2020-03-17 05:36:54,2020,3,17,5,36,54,1010.1,295.6,30.5,-99.9,26,10.0,500.0,3149.9,966.3,805.1,796.7,705.4,789.7,1088.0,1232.1,1518.4,1641.6,1773.8,2094.0,2115.9,2147.0,2395.5,2916.9,3057.4,2736.8,2604.2,2531.3,1984.8,2293.4,1966.8,2113.3,1590.7,1188.3,1296.6,2020-03-17 05:36:54
2020-03-17 05:50:35,2020,3,17,5,50,35,1010.2,295.6,30.4,-99.9,26,10.0,500.0,3177.3,967.3,789.5,756.6,693.1,974.1,1114.8,1281.3,1457.0,1673.4,1970.8,2139.1,2206.4,2379.2,2387.5,2852.3,2996.4,3090.9,2579.0,2550.5,1869.9,2151.7,1679.5,2016.7,1608.8,1284.3,1283.2,2020-03-17 05:50:35
2020-03-17 06:04:16,2020,3,17,6,4,16,1010.2,295.6,30.4,-99.9,26,10.0,500.0,3064.6,528.6,581.2,671.7,674.0,874.9,1080.3,1235.7,1363.4,1629.7,1868.8,1989.8,2180.4,2424.6,2645.7,2663.7,2778.0,2755.8,2307.0,1966.9,2144.8,2321.4,1867.4,2159.3,1692.2,1208.7,1480.9,2020-03-17 06:04:16
2020-03-17 06:17:57,2020,3,17,6,17,57,1010.3,295.8,30.4,-99.9,26,10.0,500.0,3094.6,899.8,729.2,700.0,648.5,783.9,1052.9,1200.1,1264.9,1536.0,1900.3,1946.9,2284.7,2242.9,2153.9,2753.8,2698.0,2871.3,2663.8,2584.4,2480.7,2572.6,1981.6,1964.4,1557.1,1198.8,865.5,2020-03-17 06:17:57
2020-03-17 06:31:38,2020,3,17,6,31,38,1010.4,295.8,30.4,-99.9,26,10.0,500.0,2718.2,483.6,520.8,533.5,608.9,776.8,895.5,1003.1,1288.5,1408.6,1592.8,1755.9,2074.6,1775.5,1994.2,2301.7,2425.5,2480.8,2155.9,2145.8,2039.2,2213.1,1855.6,2070.1,1514.5,1177.4,906.2,2020-03-17 06:31:38
2020-03-17 06:45:19,2020,3,17,6,45,19,1010.6,295.8,30.5,-99.9,26,10.0,500.0,2762.4,596.1,509.9,413.7,557.2,741.0,974.5,996.0,1246.9,1393.7,1485.8,1745.7,2063.4,2223.7,2317.4,2443.2,2631.2,2550.5,2085.8,2079.5,1849.9,2081.6,1618.0,1964.3,1534.7,1172.9,1372.4,2020-03-17 06:45:19
2020-03-17 06:59:00,2020,3,17,6,59,0,1010.7,295.6,30.5,-99.9,26,10.0,500.0,2661.2,608.6,609.8,635.8,482.1,773.1,747.9,901.2,1160.6,1285.0,1536.8,1805.3,1967.0,2135.2,2270.1,2444.8,2580.9,2552.8,2303.7,1677.0,1283.7,1963.6,1851.4,2035.5,1530.2,1114.5,903.3,2020-03-17 06:59:00
2020-03-17 07:12:41,2020,3,17,7,12,41,1010.7,295.6,30.5,-99.9,26,10.0,500.0,2562.4,632.4,523.0,576.9,566.2,703.0,835.1,1091.8,1140.3,1294.2,1537.1,1541.7,1797.7,1950.0,2084.5,2196.8,2338.0,2278.7,1259.0,1875.9,1763.3,2096.4,1617.2,2009.0,1522.4,1133.5,1340.9,2020-03-17 07:12:41
2020-03-17 07:26:22,2020,3,17,7,26,22,1010.9,295.6,30.5,-99.9,26,10.0,500.0,2631.9,891.2,577.4,528.9,524.9,660.9,828.9,1064.1,1210.4,1362.4,1591.7,1736.5,1785.4,2023.3,2360.5,2770.6,2730.0,2424.9,550.7,1664.4,1968.5,2206.0,1892.7,2006.4,1487.8,1011.8,868.1,2020-03-17 07:26:22
2020-03-17 07:40:03,2020,3,17,7,40,3,1010.9,295.6,30.5,-99.9,26,10.0,500.0,2784.1,821.7,592.6,625.3,684.2,813.4,940.7,1077.7,1244.5,1409.9,1582.6,1756.9,1950.4,2019.4,2150.0,2396.7,2475.2,2467.8,2111.9,2154.5,1925.3,2094.2,1699.8,1910.3,1577.0,1271.1,1214.1,2020-03-17 07:40:03
2020-03-17 07:53:44,2020,3,17,7,53,44,1011.0,295.6,30.5,-99.9,26,10.0,500.0,2815.2,605.9,623.6,639.1,650.3,853.8,862.1,1053.4,1183.6,1332.6,1496.9,1815.2,1943.0,2033.2,2315.8,2558.3,2461.9,2432.1,2237.3,2271.0,1940.8,2195.2,1803.7,2110.6,1561.4,1159.0,1284.9,2020-03-17 07:53:44
2020-03-17 08:07:25,2020,3,17,8,7,25,1011.2,295.6,30.4,-99.9,26,10.0,500.0,2828.4,619.1,592.6,609.4,634.5,757.4,987.2,1145.4,1198.2,1476.8,1592.4,1908.3,2120.7,2190.0,2274.1,2580.6,2467.6,2131.9,2166.6,2218.0,1907.4,2167.2,1830.8,2056.1,1620.3,1191.4,1175.1,2020-03-17 08:07:25
2020-03-17 08:21:06,2020,3,17,8,21,6,1011.4,295.6,30.4,-99.9,26,10.0,500.0,2845.7,664.7,565.7,594.3,655.0,791.8,950.8,985.2,1250.4,1427.6,1805.3,1846.3,2114.0,2048.5,2221.0,2421.9,2632.7,2636.9,2245.6,2166.4,1960.1,2061.7,1613.6,2061.9,1641.3,1275.3,1236.5,2020-03-17 08:21:06
2020-03-17 08:34:47,2020,3,17,8,34,47,1011.7,295.6,30.3,-99.9,26,10.0,500.0,2882.3,831.9,646.7,649.6,676.5,820.7,947.5,1200.1,1399.8,1530.1,1656.9,1821.4,2068.7,2400.5,2317.2,2519.9,2614.5,2620.9,2225.5,2224.5,1811.2,2123.8,1849.2,1952.5,1579.7,1187.9,735.9,2020-03-17 08:34:47
2020-03-17 08:48:28,2020,3,17,8,48,28,1011.7,295.8,30.3,-99.9,26,10.0,500.0,2689.8,797.3,531.1,601.7,667.4,769.2,995.4,1099.4,1180.3,1370.7,1494.0,1677.0,1831.4,1997.7,2198.6,2443.6,2319.3,2290.8,2035.2,2209.9,2004.6,1753.8,1640.1,1986.7,1579.8,1140.1,964.1,2020-03-17 08:48:28
2020-03-17 09:02:09,2020,3,17,9,2,9,1011.7,295.8,30.3,-99.9,26,10.0,500.0,2518.9,573.3,504.2,612.0,675.5,814.2,871.9,938.3,1080.7,1295.1,1508.5,1765.7,2009.7,1937.1,2386.0,992.4,1679.3,2229.3,2092.3,2113.8,1932.1,2139.0,1739.6,1859.3,1390.7,1066.2,859.3,2020-03-17 09:02:09
2020-03-17 09:15:50,2020,3,17,9,15,50,1011.6,295.8,30.3,-99.9,26,10.0,500.0,2523.5,685.1,416.1,536.0,572.1,668.7,850.3,937.6,1196.8,1237.6,1397.1,1644.4,1799.6,1933.2,1947.1,2091.6,2341.0,2623.3,2164.0,2075.7,1063.8,1862.7,1658.4,1912.7,1459.1,1121.8,936.8,2020-03-17 09:15:50
2020-03-17 09:29:31,2020,3,17,9,29,31,1011.8,295.9,30.2,-99.9,26,10.0,500.0,2632.2,694.8,617.4,560.0,641.0,806.7,846.1,1063.1,1247.7,1300.0,1076.4,1703.3,1945.1,2154.5,1679.5,2178.9,2505.8,2316.4,2228.8,2147.3,1810.4,1992.9,1755.5,1963.3,1497.4,1127.0,873.7,2020-03-17 09:29:31
2020-03-17 09:43:12,2020,3,17,9,43,12,1011.9,296.0,30.1,-99.9,26,10.0,500.0,2663.9,638.1,545.8,622.0,610.1,856.4,900.5,1124.1,1177.0,1417.9,1473.1,1677.0,1901.9,2048.7,2124.3,2343.5,2473.1,2326.2,2063.4,1971.7,1850.3,2025.7,1796.1,1876.1,1515.7,1059.7,780.4,2020-03-17 09:43:12
2020-03-17 09:56:53,2020,3,17,9,56,53,1012.0,296.3,30.1,-99.9,26,10.0,500.0,2600.1,638.1,698.6,565.5,621.2,809.6,910.3,986.4,1240.9,1438.8,1403.0,1646.9,1821.4,2026.9,2062.2,2392.1,2252.5,2250.8,2011.8,2011.1,1789.0,2006.2,1686.6,1785.0,1384.2,1030.8,789.7,2020-03-17 09:56:53
2020-03-17 10:10:34,2020,3,17,10,10,34,1012.1,296.3,30.2,-99.9,26,10.0,500.0,2548.4,570.3,567.0,524.3,614.4,771.7,853.6,961.7,1188.9,1060.9,1499.6,1688.1,1838.4,2000.8,2180.6,2324.1,2428.6,2325.3,1986.8,1875.6,1661.5,1939.5,1622.3,1818.9,1387.7,1009.2,798.5,2020-03-17 10:10:34
2020-03-17 10:24:15,2020,3,17,10,24,15,1012.0,296.3,30.3,-99.9,26,10.0,500.0,2491.7,673.1,563.3,626.4,541.3,736.8,910.8,950.4,1163.7,1245.9,1115.0,1626.4,1855.1,1945.8,2273.3,2304.4,1544.3,2089.1,1885.4,2051.3,1800.1,1983.3,1647.4,1837.8,1382.1,1077.4,834.7,2020-03-17 10:24:15
2020-03-17 10:37:56,2020,3,17,10,37,56,1012.1,296.3,30.3,-99.9,26,10.0,500.0,2564.3,738.1,610.6,468.0,605.6,698.3,876.7,1006.7,1134.4,1364.5,1546.6,1753.4,1644.1,1792.9,2091.4,2265.6,2423.4,2223.9,2181.5,2024.5,1699.4,1784.6,1632.0,1823.8,1457.3,1064.0,822.0,2020-03-17 10:37:56
2020-03-17 10:51:37,2020,3,17,10,51,37,1012.5,296.3,30.2,-99.9,26,10.0,500.0,2592.4,690.4,595.1,597.7,612.3,698.3,889.1,1126.5,1226.5,1302.0,1392.9,1590.0,1788.1,1905.8,2150.3,2288.3,2356.9,2419.4,1998.6,1981.1,1740.4,2117.8,1695.1,1785.3,1397.0,1038.6,763.9,2020-03-17 10:51:37
2020-03-17 11:05:18,2020,3,17,11,5,18,1012.5,296.4,30.2,-99.9,26,10.0,500.0,2641.7,677.5,567.0,583.9,633.3,765.9,849.2,1073.1,1184.5,1357.3,1524.5,1713.5,1877.5,2112.3,2241.1,2385.3,2208.3,2316.4,2037.0,2091.6,1921.7,1998.5,1534.9,1732.2,1363.2,1050.7,1071.7,2020-03-17 11:05:18
2020-03-17 11:18:59,2020,3,17,11,18,59,1012.4,296.6,30.1,-99.9,26,10.0,500.0,2751.6,756.3,609.6,661.9,734.2,768.9,862.6,1147.2,1253.9,1442.0,1579.0,1725.5,1964.8,2114.5,2148.8,2476.0,2446.0,2502.6,2121.7,2193.0,1871.7,1972.3,1695.9,1862.5,1466.9,1101.0,1010.4,2020-03-17 11:18:59
2020-03-17 11:33:10,2020,3,17,11,33,10,1012.3,296.8,30.1,-99.9,26,10.0,500.0,9670.4,2056.3,1813.1,2040.2,2241.6,2672.6,3265.0,3911.4,4944.3,5556.0,6610.0,7439.2,7941.6,8454.6,8847.0,9046.9,9407.2,8855.7,8112.8,7610.0,6328.2,6532.9,5200.3,4995.6,3703.0,2709.5,2002.9,2020-03-17 11:33:10
2020-03-17 11:46:51,2020,3,17,11,46,51,1012.3,297.1,30.0,-99.9,26,10.0,500.0,9998.9,2122.5,1942.0,2030.5,2377.6,2956.8,3582.1,4452.8,4942.7,5831.6,6474.8,7140.5,7775.1,8959.4,9074.9,9351.0,9757.5,9252.8,8498.7,8007.4,6842.0,6578.0,5405.1,5309.7,3785.5,2784.4,1896.8,2020-03-17 11:46:51
2020-03-17 12:00:32,2020,3,17,12,0,32,1012.2,297.3,29.9,-99.9,26,10.0,500.0,10155.0,2384.2,2165.3,2231.6,2289.0,3165.7,3672.8,4439.5,4919.8,5801.7,6594.1,7514.0,8410.4,8629.7,9609.1,9631.5,10226.2,9124.7,8113.4,7797.3,6569.5,6764.8,5225.9,5238.2,3876.9,2940.9,2085.5,2020-03-17 12:00:32
2020-03-17 12:14:13,2020,3,17,12,14,13,1012.2,297.6,29.8,-99.9,26,10.0,500.0,10066.0,2250.2,2248.8,2137.3,2530.7,2943.0,3602.0,4213.6,5203.1,6130.7,6764.6,7361.8,7913.5,8742.0,9260.1,9506.1,9313.0,9411.1,7892.9,7709.2,6749.2,6447.3,5361.5,5373.2,4027.1,2886.0,2145.9,2020-03-17 12:14:13
2020-03-17 12:27:54,2020,3,17,12,27,54,1012.2,297.8,29.9,-99.9,26,10.0,500.0,10076.0,2085.7,2425.7,2407.9,2528.2,3008.0,3676.2,4297.5,5258.7,5777.0,6591.0,7504.1,7680.7,8832.6,9485.5,9634.9,9380.3,8788.3,8255.9,7406.6,6764.1,6808.8,5492.7,5372.6,3977.1,2684.0,2139.0,2020-03-17 12:27:54
2020-03-17 12:41:35,2020,3,17,12,41,35,1012.2,298.0,30.0,-99.9,26,10.0,500.0,9934.3,2259.1,1792.0,2027.7,2391.8,2922.6,3619.9,4321.4,5070.3,5778.4,6502.4,7019.8,8218.1,8750.8,9018.5,9619.4,9469.9,9326.0,8042.5,7642.3,6686.0,6488.5,5150.8,5053.4,3826.4,2736.8,2446.7,2020-03-17 12:41:35
2020-03-17 12:55:16,2020,3,17,12,55,16,1012.3,298.1,30.2,-99.9,26,10.0,500.0,3960.4,2120.9,2074.5,2007.2,2339.4,3259.1,3684.4,3833.4,1673.3,1651.8,1854.1,1950.4,2238.6,2364.7,2481.9,2679.1,2577.0,2626.4,2367.9,2349.7,1978.2,2194.9,1734.9,2021.2,1584.9,1194.7,1433.7,2020-03-17 12:55:16
2020-03-17 13:08:57,2020,3,17,13,8,57,1012.1,298.0,30.3,-99.9,26,10.0,500.0,4633.0,552.3,626.4,628.1,775.6,709.3,1565.3,14423.9,14039.7,1655.6,2328.4,5416.3,2582.9,2235.7,2266.1,2169.2,2139.3,2600.1,3538.3,3798.2,2951.7,541.0,13.1,40.7,18.2,5.7,552.8,2020-03-17 13:08:57
2020-03-17 13:22:38,2020,3,17,13,22,38,1012.0,298.0,30.4,-99.9,26,10.0,500.0,791.7,0.0,0.0,0.0,0.0,0.0,7.8,18.8,13.5,7.9,0.0,255.9,330.3,405.8,540.0,583.2,308.0,132.6,0.0,990.3,954.7,1269.9,1147.7,1577.7,1260.0,1042.8,802.8,2020-03-17 13:22:38
2020-03-17 13:36:19,2020,3,17,13,36,19,1012.0,298.0,30.4,-99.9,26,10.0,500.0,2751.5,672.5,726.0,563.7,593.3,768.4,889.6,1067.2,1351.7,1488.3,1629.6,1840.0,2024.8,2273.5,2445.2,1965.1,1761.8,2215.1,2133.8,2185.2,2094.9,2227.3,1921.3,2057.3,1567.8,1158.4,865.3,2020-03-17 13:36:19
2020-03-17 13:50:00,2020,3,17,13,50,0,1012.0,298.0,30.5,-99.9,26,10.0,500.0,2997.7,872.8,522.7,546.0,692.8,843.5,1037.4,1208.5,1316.6,1474.5,1649.8,2025.7,2221.1,2385.7,2374.6,2655.5,2698.3,2765.3,2407.5,2502.0,2023.1,2281.9,1776.6,2121.9,1581.5,1187.6,937.8,2020-03-17 13:50:00
2020-03-17 14:03:41,2020,3,17,14,3,41,1011.9,298.1,30.5,-99.9,26,10.0,500.0,3082.8,806.6,731.7,634.6,652.4,818.0,1023.9,1187.5,1327.1,1571.9,1783.8,2034.7,2224.1,2329.8,2467.0,2695.9,2940.1,2856.3,2469.1,2328.7,2250.3,2369.2,2011.6,2088.0,1640.0,1171.4,948.6,2020-03-17 14:03:41
2020-03-17 14:17:22,2020,3,17,14,17,22,1011.7,298.3,30.4,-99.9,26,10.0,500.0,2593.3,642.7,709.0,901.1,1204.3,685.7,736.8,855.5,1030.3,1225.4,1405.6,1599.9,1651.3,2001.3,1904.4,2270.2,2227.1,2313.1,2027.7,2073.5,1812.7,2037.0,1670.2,1818.4,1392.6,1052.3,912.0,2020-03-17 14:17:22
2020-03-17 14:31:03,2020,3,17,14,31,3,1011.8,298.3,30.4,-99.9,26,10.0,500.0,2807.6,574.4,549.0,587.7,742.5,725.1,925.7,1057.1,1287.0,1454.6,1611.6,1813.8,1959.2,2172.1,2381.1,2449.5,2562.3,2529.7,2193.5,2103.5,1886.8,2161.9,1892.0,2042.3,1572.9,1226.9,850.8,2020-03-17 14:31:03
2020-03-17 14:44:44,2020,3,17,14,44,44,1011.9,298.3,30.5,-99.9,26,10.0,500.0,2938.6,907.4,693.5,672.7,510.6,370.2,783.1,1088.4,1269.7,1457.0,1724.4,1834.1,2060.6,2361.8,2520.5,2488.1,2687.2,2657.5,2370.4,2426.4,2107.2,2805.4,1844.3,2088.2,1550.7,1134.0,827.9,2020-03-17 14:44:44
2020-03-17 14:58:25,2020,3,17,14,58,25,1011.7,298.3,30.5,-99.9,26,10.0,500.0,1413.9,22.9,0.0,6.4,0.0,0.0,2.7,1.1,2.9,0.0,0.0,0.0,406.7,1094.8,1049.0,1054.8,1266.9,1476.5,1623.1,1937.0,1903.8,2037.9,1838.5,1875.0,1401.4,1025.1,778.9,2020-03-17 14:58:25
2020-03-17 15:12:06,2020,3,17,15,12,6,1011.7,298.4,30.4,-99.9,26,10.0,500.0,3622.9,1607.3,1194.4,1208.2,1117.7,1300.7,1540.8,1822.2,2106.4,2225.9,2367.9,2441.9,2546.0,2697.1,3062.8,3184.7,3445.7,3158.1,2746.2,2556.7,2303.6,2204.5,1729.3,1767.4,1327.4,926.3,721.0,2020-03-17 15:12:06
2020-03-17 15:25:47,2020,3,17,15,25,47,1011.8,298.4,30.4,-99.9,26,10.0,500.0,2271.4,1345.9,1033.3,926.9,876.4,976.5,1172.7,1407.0,1560.6,1541.1,1532.8,1540.1,1573.0,1659.8,1726.2,1588.5,1481.0,1419.2,1188.4,1176.0,1118.2,1298.6,1114.7,1371.9,1086.0,837.5,871.3,2020-03-17 15:25:47
2020-03-17 15:39:28,2020,3,17,15,39,28,1011.8,298.5,30.4,-99.9,26,10.0,500.0,1489.2,670.9,468.7,490.0,485.5,554.9,665.4,733.0,780.3,811.5,894.2,887.6,883.6,927.0,1003.5,1047.7,1064.7,1039.6,912.6,898.8,773.9,1083.8,986.9,1320.8,1047.0,777.6,703.5,2020-03-17 15:39:28
2020-03-17 15:53:09,2020,3,17,15,53,9,1012.0,298.5,30.4,-99.9,26,10.0,500.0,1589.2,403.3,513.3,447.2,473.8,536.5,619.5,743.7,768.8,936.3,882.7,902.9,883.9,979.6,1094.2,1199.7,1195.2,1023.2,718.8,795.6,772.5,1234.6,1184.2,1574.2,1280.8,1055.9,1164.1,2020-03-17 15:53:09
